Timestamp,PlaybackTime,UnitQuaternion.x,UnitQuaternion.y,UnitQuaternion.z,UnitQuaternion.w,HmdPosition.x,HmdPosition.y,HmdPosition.z
2016-11-30 04:47:12.485,0.000,-0.087,-0.493,-0.036,0.865,0.598,1.177,-0.278
2016-11-30 04:47:12.497,0.021,-0.087,-0.493,-0.036,0.865,0.598,1.177,-0.278
2016-11-30 04:47:12.508,0.021,-0.087,-0.493,-0.036,0.865,0.598,1.177,-0.278
2016-11-30 04:47:12.519,0.043,-0.087,-0.493,-0.036,0.865,0.598,1.177,-0.278
2016-11-30 04:47:12.531,0.043,-0.087,-0.493,-0.036,0.865,0.598,1.177,-0.278
2016-11-30 04:47:12.541,0.064,-0.087,-0.493,-0.035,0.865,0.597,1.177,-0.278
2016-11-30 04:47:12.553,0.064,-0.087,-0.493,-0.035,0.865,0.597,1.177,-0.278
2016-11-30 04:47:12.564,0.085,-0.087,-0.494,-0.036,0.865,0.597,1.177,-0.278
2016-11-30 04:47:12.575,0.085,-0.087,-0.494,-0.036,0.865,0.597,1.177,-0.278
2016-11-30 04:47:12.586,0.107,-0.087,-0.494,-0.036,0.865,0.597,1.177,-0.278
2016-11-30 04:47:12.597,0.107,-0.087,-0.494,-0.036,0.865,0.597,1.177,-0.278
2016-11-30 04:47:12.609,0.128,-0.087,-0.494,-0.035,0.865,0.598,1.177,-0.278
2016-11-30 04:47:12.620,0.128,-0.087,-0.494,-0.035,0.865,0.598,1.177,-0.278
2016-11-30 04:47:12.630,0.149,-0.087,-0.494,-0.035,0.865,0.598,1.177,-0.278
2016-11-30 04:47:12.642,0.149,-0.087,-0.494,-0.035,0.864,0.598,1.177,-0.278
2016-11-30 04:47:12.653,0.171,-0.087,-0.494,-0.035,0.864,0.598,1.177,-0.278
2016-11-30 04:47:12.664,0.171,-0.087,-0.494,-0.035,0.864,0.598,1.177,-0.278
2016-11-30 04:47:12.675,0.192,-0.087,-0.494,-0.035,0.864,0.598,1.177,-0.278
2016-11-30 04:47:12.686,0.213,-0.087,-0.494,-0.035,0.864,0.598,1.176,-0.278
2016-11-30 04:47:12.698,0.213,-0.087,-0.495,-0.035,0.864,0.598,1.176,-0.278
2016-11-30 04:47:12.710,0.235,-0.087,-0.495,-0.035,0.864,0.598,1.176,-0.279
2016-11-30 04:47:12.720,0.235,-0.086,-0.495,-0.034,0.864,0.598,1.176,-0.279
2016-11-30 04:47:12.732,0.256,-0.086,-0.495,-0.034,0.864,0.598,1.176,-0.279
2016-11-30 04:47:12.743,0.256,-0.086,-0.495,-0.034,0.864,0.598,1.176,-0.279
2016-11-30 04:47:12.753,0.256,-0.086,-0.495,-0.034,0.864,0.598,1.176,-0.279
2016-11-30 04:47:12.765,0.277,-0.086,-0.496,-0.034,0.864,0.598,1.176,-0.279
2016-11-30 04:47:12.776,0.299,-0.086,-0.496,-0.034,0.863,0.598,1.176,-0.279
2016-11-30 04:47:12.787,0.299,-0.086,-0.496,-0.034,0.863,0.598,1.176,-0.279
2016-11-30 04:47:12.798,0.320,-0.086,-0.496,-0.034,0.863,0.598,1.176,-0.279
2016-11-30 04:47:12.810,0.320,-0.086,-0.496,-0.033,0.863,0.598,1.176,-0.279
2016-11-30 04:47:12.821,0.341,-0.086,-0.497,-0.033,0.863,0.598,1.176,-0.279
2016-11-30 04:47:12.832,0.341,-0.086,-0.497,-0.033,0.863,0.598,1.176,-0.279
2016-11-30 04:47:12.843,0.363,-0.085,-0.497,-0.033,0.863,0.598,1.176,-0.279
2016-11-30 04:47:12.854,0.363,-0.085,-0.497,-0.033,0.863,0.597,1.176,-0.280
2016-11-30 04:47:12.865,0.384,-0.085,-0.498,-0.032,0.863,0.597,1.176,-0.279
2016-11-30 04:47:12.877,0.405,-0.085,-0.498,-0.032,0.863,0.597,1.176,-0.279
2016-11-30 04:47:12.888,0.405,-0.084,-0.498,-0.032,0.863,0.597,1.175,-0.279
2016-11-30 04:47:12.899,0.405,-0.084,-0.498,-0.032,0.862,0.597,1.175,-0.279
2016-11-30 04:47:12.911,0.427,-0.084,-0.498,-0.032,0.862,0.597,1.175,-0.279
2016-11-30 04:47:12.921,0.427,-0.083,-0.499,-0.031,0.862,0.597,1.175,-0.279
2016-11-30 04:47:12.932,0.448,-0.083,-0.499,-0.031,0.862,0.597,1.175,-0.280
2016-11-30 04:47:12.944,0.448,-0.082,-0.499,-0.031,0.862,0.597,1.175,-0.280
2016-11-30 04:47:12.955,0.469,-0.081,-0.500,-0.030,0.862,0.597,1.175,-0.280
2016-11-30 04:47:12.966,0.491,-0.080,-0.500,-0.030,0.862,0.597,1.175,-0.280
2016-11-30 04:47:12.977,0.491,-0.080,-0.500,-0.029,0.862,0.596,1.174,-0.280
2016-11-30 04:47:12.988,0.512,-0.079,-0.501,-0.029,0.861,0.596,1.174,-0.280
2016-11-30 04:47:12.999,0.512,-0.078,-0.501,-0.029,0.861,0.596,1.174,-0.280
2016-11-30 04:47:13.010,0.533,-0.077,-0.502,-0.029,0.861,0.596,1.174,-0.280
2016-11-30 04:47:13.021,0.533,-0.075,-0.502,-0.028,0.861,0.596,1.174,-0.280
2016-11-30 04:47:13.033,0.555,-0.074,-0.503,-0.027,0.861,0.595,1.173,-0.280
2016-11-30 04:47:13.044,0.555,-0.073,-0.504,-0.027,0.860,0.595,1.173,-0.280
2016-11-30 04:47:13.056,0.576,-0.071,-0.504,-0.026,0.860,0.595,1.173,-0.280
2016-11-30 04:47:13.067,0.576,-0.070,-0.505,-0.026,0.860,0.595,1.172,-0.280
2016-11-30 04:47:13.078,0.597,-0.068,-0.506,-0.025,0.860,0.595,1.172,-0.280
2016-11-30 04:47:13.089,0.597,-0.066,-0.506,-0.025,0.859,0.594,1.172,-0.280
2016-11-30 04:47:13.100,0.619,-0.065,-0.507,-0.024,0.859,0.594,1.171,-0.280
