Timestamp,PlaybackTime,UnitQuaternion.x,UnitQuaternion.y,UnitQuaternion.z,UnitQuaternion.w,HmdPosition.x,HmdPosition.y,HmdPosition.z
2016-12-13 12:23:12.531,0.000,-0.093,0.837,0.034,0.538,0.228,1.087,-0.360
2016-12-13 12:23:12.542,0.021,-0.094,0.837,0.034,0.538,0.228,1.087,-0.360
2016-12-13 12:23:12.553,0.021,-0.094,0.837,0.034,0.538,0.228,1.087,-0.360
2016-12-13 12:23:12.565,0.043,-0.094,0.837,0.034,0.538,0.228,1.087,-0.360
2016-12-13 12:23:12.576,0.043,-0.094,0.837,0.034,0.538,0.228,1.087,-0.360
2016-12-13 12:23:12.587,0.064,-0.094,0.837,0.034,0.537,0.228,1.087,-0.360
2016-12-13 12:23:12.598,0.085,-0.095,0.837,0.035,0.537,0.228,1.087,-0.360
2016-12-13 12:23:12.610,0.085,-0.095,0.837,0.035,0.537,0.228,1.087,-0.360
2016-12-13 12:23:12.621,0.107,-0.095,0.837,0.035,0.537,0.228,1.087,-0.360
2016-12-13 12:23:12.632,0.107,-0.095,0.837,0.035,0.537,0.228,1.087,-0.360
2016-12-13 12:23:12.644,0.107,-0.095,0.837,0.035,0.537,0.228,1.087,-0.360
2016-12-13 12:23:12.654,0.128,-0.095,0.838,0.035,0.537,0.228,1.087,-0.360
2016-12-13 12:23:12.665,0.128,-0.095,0.838,0.035,0.537,0.228,1.087,-0.360
2016-12-13 12:23:12.677,0.149,-0.095,0.838,0.035,0.537,0.228,1.087,-0.360
2016-12-13 12:23:12.688,0.171,-0.095,0.838,0.035,0.537,0.228,1.087,-0.360
2016-12-13 12:23:12.699,0.171,-0.095,0.838,0.035,0.537,0.228,1.087,-0.360
2016-12-13 12:23:12.710,0.192,-0.095,0.838,0.035,0.537,0.228,1.087,-0.360
2016-12-13 12:23:12.722,0.192,-0.095,0.838,0.035,0.537,0.228,1.087,-0.360
2016-12-13 12:23:12.733,0.213,-0.095,0.838,0.035,0.537,0.228,1.087,-0.361
2016-12-13 12:23:12.744,0.213,-0.095,0.838,0.035,0.537,0.228,1.087,-0.361
2016-12-13 12:23:12.755,0.235,-0.095,0.838,0.035,0.537,0.228,1.087,-0.361
2016-12-13 12:23:12.765,0.235,-0.094,0.838,0.035,0.537,0.228,1.087,-0.361
2016-12-13 12:23:12.777,0.256,-0.094,0.838,0.035,0.537,0.228,1.087,-0.361
2016-12-13 12:23:12.789,0.256,-0.094,0.838,0.035,0.537,0.228,1.087,-0.361
2016-12-13 12:23:12.800,0.277,-0.094,0.838,0.034,0.537,0.228,1.087,-0.361
2016-12-13 12:23:12.811,0.277,-0.094,0.838,0.034,0.537,0.228,1.087,-0.361
2016-12-13 12:23:12.822,0.299,-0.094,0.838,0.033,0.537,0.228,1.087,-0.361
2016-12-13 12:23:12.833,0.299,-0.094,0.838,0.033,0.537,0.229,1.087,-0.361
2016-12-13 12:23:12.845,0.320,-0.093,0.838,0.032,0.537,0.229,1.087,-0.361
