Timestamp,PlaybackTime,UnitQuaternion.x,UnitQuaternion.y,UnitQuaternion.z,UnitQuaternion.w,HmdPosition.x,HmdPosition.y,HmdPosition.z
2016-11-21 09:48:09.335,0.021,-0.034,0.992,0.033,0.115,0.316,1.201,-0.194
2016-11-21 09:48:09.346,0.021,-0.034,0.992,0.033,0.116,0.316,1.201,-0.194
2016-11-21 09:48:09.357,0.043,-0.034,0.992,0.033,0.115,0.316,1.201,-0.194
2016-11-21 09:48:09.368,0.043,-0.034,0.992,0.033,0.116,0.316,1.201,-0.194
2016-11-21 09:48:09.380,0.064,-0.034,0.992,0.033,0.115,0.316,1.201,-0.194
2016-11-21 09:48:09.391,0.064,-0.035,0.992,0.033,0.115,0.316,1.201,-0.194
2016-11-21 09:48:09.402,0.085,-0.035,0.992,0.033,0.115,0.316,1.201,-0.194
2016-11-21 09:48:09.414,0.085,-0.035,0.992,0.033,0.115,0.316,1.201,-0.194
2016-11-21 09:48:09.425,0.107,-0.035,0.992,0.033,0.115,0.316,1.201,-0.194
2016-11-21 09:48:09.436,0.107,-0.035,0.992,0.033,0.115,0.316,1.201,-0.194
2016-11-21 09:48:09.447,0.128,-0.035,0.992,0.033,0.115,0.316,1.201,-0.194
2016-11-21 09:48:09.459,0.128,-0.035,0.992,0.033,0.115,0.316,1.201,-0.194
2016-11-21 09:48:09.470,0.149,-0.035,0.992,0.033,0.115,0.316,1.201,-0.194
2016-11-21 09:48:09.481,0.149,-0.035,0.992,0.033,0.115,0.316,1.201,-0.195
2016-11-21 09:48:09.492,0.171,-0.035,0.992,0.033,0.115,0.316,1.201,-0.195
2016-11-21 09:48:09.503,0.192,-0.035,0.992,0.033,0.115,0.316,1.201,-0.195
2016-11-21 09:48:09.514,0.192,-0.035,0.992,0.033,0.115,0.316,1.201,-0.195
2016-11-21 09:48:09.525,0.213,-0.035,0.992,0.033,0.115,0.315,1.201,-0.194
2016-11-21 09:48:09.536,0.213,-0.035,0.992,0.033,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.548,0.213,-0.035,0.992,0.033,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.559,0.235,-0.035,0.992,0.033,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.570,0.235,-0.035,0.992,0.032,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.582,0.256,-0.035,0.992,0.032,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.592,0.277,-0.035,0.992,0.032,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.603,0.277,-0.035,0.992,0.033,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.615,0.299,-0.035,0.992,0.033,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.625,0.299,-0.035,0.992,0.033,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.637,0.320,-0.036,0.992,0.033,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.648,0.320,-0.035,0.992,0.033,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.659,0.341,-0.035,0.992,0.032,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.670,0.341,-0.035,0.992,0.032,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.682,0.363,-0.035,0.992,0.032,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.693,0.384,-0.035,0.992,0.032,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.704,0.384,-0.035,0.992,0.032,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.716,0.384,-0.035,0.992,0.032,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.726,0.405,-0.036,0.992,0.032,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.738,0.405,-0.036,0.992,0.032,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.749,0.427,-0.036,0.992,0.032,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.760,0.427,-0.036,0.992,0.033,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.771,0.448,-0.036,0.992,0.033,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.782,0.469,-0.036,0.992,0.033,0.115,0.315,1.201,-0.195
2016-11-21 09:48:09.793,0.469,-0.036,0.992,0.033,0.115,0.315,1.202,-0.195
2016-11-21 09:48:09.804,0.491,-0.036,0.992,0.033,0.115,0.315,1.202,-0.195
2016-11-21 09:48:09.816,0.491,-0.036,0.992,0.033,0.115,0.315,1.202,-0.195
2016-11-21 09:48:09.827,0.512,-0.036,0.992,0.033,0.115,0.315,1.202,-0.195
2016-11-21 09:48:09.838,0.512,-0.036,0.992,0.033,0.115,0.315,1.202,-0.195
2016-11-21 09:48:09.849,0.533,-0.036,0.992,0.033,0.115,0.315,1.202,-0.194
2016-11-21 09:48:09.860,0.533,-0.036,0.992,0.033,0.115,0.315,1.202,-0.195
2016-11-21 09:48:09.872,0.555,-0.035,0.992,0.033,0.115,0.315,1.202,-0.195
2016-11-21 09:48:09.883,0.555,-0.035,0.992,0.033,0.115,0.315,1.202,-0.195
2016-11-21 09:48:09.894,0.576,-0.035,0.992,0.033,0.115,0.315,1.202,-0.194
2016-11-21 09:48:09.905,0.576,-0.035,0.992,0.033,0.115,0.315,1.202,-0.194
2016-11-21 09:48:09.917,0.597,-0.035,0.992,0.033,0.115,0.315,1.202,-0.194
2016-11-21 09:48:09.927,0.010,-0.035,0.992,0.033,0.115,0.315,1.202,-0.194
2016-11-21 09:48:09.938,0.032,-0.035,0.992,0.033,0.115,0.315,1.202,-0.194
2016-11-21 09:48:09.949,0.032,-0.035,0.992,0.033,0.115,0.315,1.202,-0.194
2016-11-21 09:48:09.960,0.053,-0.035,0.992,0.033,0.115,0.315,1.202,-0.194
2016-11-21 09:48:09.972,0.053,-0.035,0.992,0.033,0.115,0.315,1.202,-0.194
2016-11-21 09:48:09.983,0.053,-0.035,0.992,0.033,0.115,0.315,1.201,-0.194
