Timestamp,PlaybackTime,UnitQuaternion.x,UnitQuaternion.y,UnitQuaternion.z,UnitQuaternion.w,HmdPosition.x,HmdPosition.y,HmdPosition.z
2016-11-20 00:58:42.368,0.000,-0.019,-0.158,-0.038,0.987,-0.486,1.151,0.017
2016-11-20 00:58:42.380,0.021,-0.019,-0.158,-0.038,0.987,-0.486,1.151,0.017
2016-11-20 00:58:42.390,0.021,-0.019,-0.158,-0.038,0.987,-0.486,1.151,0.017
2016-11-20 00:58:42.402,0.043,-0.019,-0.158,-0.038,0.986,-0.486,1.151,0.017
2016-11-20 00:58:42.415,0.064,-0.019,-0.158,-0.038,0.986,-0.486,1.151,0.017
2016-11-20 00:58:42.425,0.064,-0.019,-0.158,-0.038,0.986,-0.486,1.151,0.017
2016-11-20 00:58:42.436,0.085,-0.020,-0.158,-0.038,0.986,-0.486,1.151,0.017
2016-11-20 00:58:42.447,0.085,-0.020,-0.159,-0.038,0.986,-0.487,1.151,0.016
2016-11-20 00:58:42.458,0.107,-0.020,-0.159,-0.038,0.986,-0.486,1.151,0.016
2016-11-20 00:58:42.469,0.107,-0.020,-0.158,-0.038,0.986,-0.486,1.151,0.016
2016-11-20 00:58:42.498,0.149,-0.020,-0.158,-0.038,0.986,-0.487,1.151,0.017
2016-11-20 00:58:42.519,0.171,-0.020,-0.158,-0.037,0.986,-0.487,1.151,0.017
2016-11-20 00:58:42.536,0.171,-0.020,-0.158,-0.037,0.986,-0.487,1.151,0.016
2016-11-20 00:58:42.551,0.192,-0.020,-0.158,-0.037,0.986,-0.487,1.151,0.017
2016-11-20 00:58:42.574,0.213,-0.020,-0.158,-0.037,0.986,-0.487,1.151,0.016
2016-11-20 00:58:42.598,0.235,-0.020,-0.158,-0.038,0.987,-0.487,1.151,0.016
2016-11-20 00:58:42.621,0.256,-0.020,-0.158,-0.038,0.986,-0.487,1.151,0.016
2016-11-20 00:58:42.644,0.299,-0.020,-0.158,-0.038,0.986,-0.487,1.151,0.016
2016-11-20 00:58:42.664,0.320,-0.020,-0.158,-0.038,0.986,-0.487,1.151,0.016
2016-11-20 00:58:42.686,0.341,-0.020,-0.158,-0.038,0.986,-0.487,1.151,0.016
2016-11-20 00:58:42.708,0.341,-0.020,-0.159,-0.038,0.986,-0.487,1.151,0.016
2016-11-20 00:58:42.731,0.363,-0.020,-0.159,-0.038,0.986,-0.487,1.151,0.016
2016-11-20 00:58:42.753,0.384,-0.020,-0.159,-0.037,0.986,-0.487,1.151,0.016
2016-11-20 00:58:42.775,0.427,-0.019,-0.159,-0.037,0.986,-0.487,1.151,0.017
2016-11-20 00:58:42.798,0.448,-0.019,-0.159,-0.037,0.986,-0.487,1.151,0.017
2016-11-20 00:58:42.819,0.469,-0.019,-0.159,-0.037,0.986,-0.487,1.151,0.017
2016-11-20 00:58:42.842,0.491,-0.019,-0.160,-0.037,0.986,-0.487,1.151,0.017
2016-11-20 00:58:42.863,0.491,-0.018,-0.160,-0.037,0.986,-0.487,1.151,0.017
2016-11-20 00:58:42.885,0.533,-0.017,-0.160,-0.037,0.986,-0.487,1.150,0.017
2016-11-20 00:58:42.907,0.555,-0.016,-0.161,-0.036,0.986,-0.487,1.150,0.017
2016-11-20 00:58:42.930,0.576,-0.014,-0.162,-0.036,0.986,-0.488,1.150,0.017
2016-11-20 00:58:42.949,0.597,-0.012,-0.163,-0.036,0.986,-0.488,1.150,0.017
2016-11-20 00:58:42.960,0.597,-0.010,-0.164,-0.036,0.986,-0.488,1.149,0.017
2016-11-20 00:58:42.972,0.619,-0.007,-0.165,-0.036,0.986,-0.488,1.149,0.017
2016-11-20 00:58:42.982,0.619,-0.004,-0.166,-0.036,0.986,-0.489,1.149,0.017
2016-11-20 00:58:42.994,0.640,-0.001,-0.167,-0.036,0.985,-0.489,1.148,0.017
2016-11-20 00:58:43.005,0.661,0.002,-0.168,-0.035,0.985,-0.489,1.148,0.017
2016-11-20 00:58:43.016,0.661,0.003,-0.169,-0.035,0.985,-0.489,1.148,0.017
2016-11-20 00:58:43.027,0.661,0.004,-0.171,-0.035,0.985,-0.490,1.148,0.017
2016-11-20 00:58:43.038,0.683,0.006,-0.172,-0.035,0.984,-0.490,1.147,0.017
2016-11-20 00:58:43.049,0.683,0.008,-0.173,-0.035,0.984,-0.490,1.147,0.017
2016-11-20 00:58:43.060,0.704,0.011,-0.175,-0.035,0.984,-0.491,1.147,0.017
2016-11-20 00:58:43.071,0.704,0.014,-0.176,-0.035,0.984,-0.491,1.146,0.017
2016-11-20 00:58:43.082,0.725,0.017,-0.177,-0.034,0.983,-0.491,1.146,0.018
2016-11-20 00:58:43.094,0.747,0.022,-0.178,-0.034,0.983,-0.492,1.145,0.018
2016-11-20 00:58:43.105,0.747,0.027,-0.179,-0.034,0.983,-0.492,1.144,0.018
2016-11-20 00:58:43.116,0.768,0.032,-0.180,-0.034,0.983,-0.492,1.143,0.018
2016-11-20 00:58:43.128,0.768,0.037,-0.181,-0.034,0.982,-0.492,1.143,0.018
2016-11-20 00:58:43.139,0.789,0.041,-0.182,-0.033,0.982,-0.493,1.142,0.018
2016-11-20 00:58:43.150,0.789,0.046,-0.182,-0.032,0.982,-0.493,1.141,0.019
2016-11-20 00:58:43.161,0.032,0.049,-0.183,-0.032,0.981,-0.493,1.141,0.019
2016-11-20 00:58:43.172,0.032,0.053,-0.183,-0.032,0.981,-0.493,1.140,0.019
2016-11-20 00:58:43.183,0.053,0.056,-0.183,-0.032,0.981,-0.494,1.140,0.020
2016-11-20 00:58:43.194,0.053,0.060,-0.183,-0.032,0.981,-0.494,1.139,0.020
2016-11-20 00:58:43.205,0.074,0.064,-0.183,-0.032,0.981,-0.494,1.138,0.021
2016-11-20 00:58:43.216,0.074,0.069,-0.182,-0.032,0.980,-0.494,1.138,0.021
2016-11-20 00:58:43.228,0.096,0.073,-0.181,-0.032,0.980,-0.494,1.137,0.022
2016-11-20 00:58:43.239,0.096,0.076,-0.180,-0.032,0.980,-0.494,1.136,0.022
2016-11-20 00:58:43.250,0.117,0.078,-0.179,-0.032,0.980,-0.494,1.136,0.023
2016-11-20 00:58:43.261,0.117,0.080,-0.179,-0.031,0.980,-0.494,1.135,0.023
2016-11-20 00:58:43.272,0.138,0.081,-0.177,-0.031,0.980,-0.494,1.135,0.024
2016-11-20 00:58:43.284,0.160,0.084,-0.176,-0.031,0.980,-0.494,1.135,0.025
2016-11-20 00:58:43.295,0.160,0.086,-0.175,-0.031,0.980,-0.494,1.134,0.025
2016-11-20 00:58:43.306,0.181,0.089,-0.173,-0.031,0.980,-0.494,1.134,0.026
2016-11-20 00:58:43.317,0.181,0.092,-0.172,-0.030,0.980,-0.494,1.133,0.027
2016-11-20 00:58:43.329,0.202,0.095,-0.170,-0.030,0.980,-0.494,1.133,0.027
2016-11-20 00:58:43.340,0.202,0.098,-0.169,-0.029,0.980,-0.493,1.132,0.028
2016-11-20 00:58:43.351,0.202,0.101,-0.167,-0.028,0.980,-0.493,1.131,0.028
2016-11-20 00:58:43.362,0.224,0.104,-0.166,-0.027,0.980,-0.493,1.131,0.029
2016-11-20 00:58:43.373,0.224,0.107,-0.165,-0.026,0.980,-0.493,1.130,0.030
2016-11-20 00:58:43.384,0.245,0.110,-0.163,-0.026,0.980,-0.493,1.129,0.030
2016-11-20 00:58:43.395,0.266,0.113,-0.162,-0.025,0.980,-0.493,1.129,0.031
2016-11-20 00:58:43.406,0.266,0.117,-0.161,-0.024,0.980,-0.493,1.128,0.032
2016-11-20 00:58:43.417,0.288,0.122,-0.160,-0.023,0.979,-0.493,1.127,0.032
2016-11-20 00:58:43.429,0.288,0.127,-0.158,-0.022,0.979,-0.493,1.126,0.033
2016-11-20 00:58:43.440,0.309,0.131,-0.158,-0.020,0.979,-0.493,1.125,0.034
2016-11-20 00:58:43.452,0.309,0.136,-0.157,-0.019,0.978,-0.493,1.124,0.034
2016-11-20 00:58:43.462,0.330,0.140,-0.156,-0.017,0.978,-0.494,1.123,0.035
2016-11-20 00:58:43.474,0.352,0.143,-0.155,-0.016,0.977,-0.493,1.122,0.036
2016-11-20 00:58:43.485,0.352,0.146,-0.155,-0.015,0.977,-0.494,1.121,0.036
2016-11-20 00:58:43.496,0.373,0.150,-0.154,-0.014,0.977,-0.494,1.120,0.037
2016-11-20 00:58:43.507,0.373,0.153,-0.154,-0.013,0.976,-0.494,1.120,0.038
2016-11-20 00:58:43.518,0.373,0.155,-0.153,-0.012,0.976,-0.494,1.119,0.038
2016-11-20 00:58:43.529,0.394,0.158,-0.153,-0.011,0.975,-0.494,1.118,0.039
2016-11-20 00:58:43.541,0.394,0.160,-0.153,-0.010,0.975,-0.494,1.118,0.040
2016-11-20 00:58:43.553,0.416,0.163,-0.153,-0.009,0.975,-0.495,1.117,0.041
2016-11-20 00:58:43.564,0.437,0.166,-0.153,-0.008,0.974,-0.495,1.116,0.041
2016-11-20 00:58:43.574,0.437,0.169,-0.153,-0.007,0.974,-0.495,1.115,0.042
2016-11-20 00:58:43.585,0.458,0.173,-0.153,-0.006,0.973,-0.495,1.114,0.043
2016-11-20 00:58:43.596,0.458,0.177,-0.153,-0.005,0.972,-0.496,1.113,0.043
2016-11-20 00:58:43.607,0.480,0.181,-0.153,-0.004,0.971,-0.496,1.112,0.044
2016-11-20 00:58:43.619,0.480,0.185,-0.153,-0.003,0.971,-0.496,1.111,0.044
2016-11-20 00:58:43.630,0.501,0.188,-0.154,-0.002,0.970,-0.496,1.111,0.045
2016-11-20 00:58:43.641,0.501,0.191,-0.154,-0.002,0.969,-0.496,1.109,0.046
2016-11-20 00:58:43.652,0.522,0.194,-0.154,-0.001,0.969,-0.497,1.109,0.047
2016-11-20 00:58:43.664,0.522,0.197,-0.155,0.000,0.968,-0.497,1.108,0.047
2016-11-20 00:58:43.675,0.544,0.201,-0.155,0.002,0.967,-0.497,1.106,0.048
2016-11-20 00:58:43.686,0.544,0.204,-0.156,0.003,0.966,-0.497,1.106,0.049
2016-11-20 00:58:43.697,0.565,0.207,-0.156,0.004,0.966,-0.497,1.105,0.049
2016-11-20 00:58:43.708,0.565,0.209,-0.157,0.005,0.965,-0.498,1.104,0.050
