Timestamp,PlaybackTime,UnitQuaternion.x,UnitQuaternion.y,UnitQuaternion.z,UnitQuaternion.w,HmdPosition.x,HmdPosition.y,HmdPosition.z
2016-11-23 12:12:18.062,0.021,-0.045,0.013,0.001,0.999,-0.177,1.159,-0.153
2016-11-23 12:12:18.084,0.043,-0.045,0.013,0.001,0.999,-0.177,1.159,-0.153
2016-11-23 12:12:18.107,0.064,-0.045,0.013,0.001,0.999,-0.176,1.159,-0.153
2016-11-23 12:12:18.129,0.085,-0.045,0.013,0.001,0.999,-0.176,1.159,-0.152
2016-11-23 12:12:18.148,0.107,-0.044,0.013,0.001,0.999,-0.176,1.159,-0.152
2016-11-23 12:12:18.159,0.033,-0.044,0.013,0.001,0.999,-0.177,1.159,-0.152
2016-11-23 12:12:18.170,0.055,-0.044,0.013,0.001,0.999,-0.177,1.159,-0.152
2016-11-23 12:12:18.181,0.055,-0.044,0.013,0.001,0.999,-0.177,1.159,-0.152
2016-11-23 12:12:18.193,0.076,-0.044,0.013,0.000,0.999,-0.177,1.159,-0.152
2016-11-23 12:12:18.204,0.076,-0.044,0.013,0.000,0.999,-0.177,1.159,-0.152
2016-11-23 12:12:18.215,0.097,-0.044,0.012,0.000,0.999,-0.177,1.159,-0.152
2016-11-23 12:12:18.226,0.097,-0.043,0.012,0.000,0.999,-0.177,1.159,-0.152
2016-11-23 12:12:18.237,0.119,-0.043,0.012,0.000,0.999,-0.177,1.159,-0.152
2016-11-23 12:12:18.249,0.119,-0.043,0.012,0.000,0.999,-0.177,1.159,-0.152
2016-11-23 12:12:18.260,0.140,-0.043,0.012,0.000,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.271,0.140,-0.043,0.012,0.000,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.282,0.161,-0.043,0.012,0.000,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.293,0.183,-0.043,0.012,0.000,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.304,0.183,-0.042,0.012,0.000,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.315,0.204,-0.042,0.012,0.000,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.326,0.204,-0.042,0.013,0.000,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.337,0.204,-0.042,0.013,0.000,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.348,0.225,-0.042,0.013,0.000,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.359,0.225,-0.042,0.013,0.000,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.371,0.247,-0.042,0.013,0.000,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.383,0.268,-0.043,0.012,0.000,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.394,0.268,-0.043,0.012,0.000,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.404,0.289,-0.043,0.012,0.000,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.416,0.289,-0.043,0.012,0.000,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.427,0.311,-0.042,0.012,-0.001,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.438,0.311,-0.043,0.012,-0.001,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.449,0.332,-0.043,0.012,-0.001,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.460,0.332,-0.043,0.012,-0.001,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.471,0.353,-0.043,0.012,-0.001,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.483,0.375,-0.043,0.012,-0.001,0.999,-0.176,1.158,-0.150
2016-11-23 12:12:18.494,0.375,-0.043,0.012,-0.001,0.999,-0.176,1.158,-0.150
2016-11-23 12:12:18.505,0.375,-0.043,0.011,-0.002,0.999,-0.176,1.158,-0.150
2016-11-23 12:12:18.516,0.396,-0.043,0.011,-0.002,0.999,-0.175,1.158,-0.150
2016-11-23 12:12:18.527,0.396,-0.043,0.011,-0.002,0.999,-0.176,1.158,-0.150
2016-11-23 12:12:18.538,0.417,-0.043,0.011,-0.002,0.999,-0.175,1.159,-0.150
2016-11-23 12:12:18.550,0.417,-0.043,0.011,-0.002,0.999,-0.175,1.158,-0.150
2016-11-23 12:12:18.561,0.439,-0.043,0.011,-0.002,0.999,-0.175,1.159,-0.150
2016-11-23 12:12:18.573,0.460,-0.043,0.011,-0.002,0.999,-0.175,1.158,-0.150
2016-11-23 12:12:18.583,0.460,-0.043,0.011,-0.002,0.999,-0.175,1.158,-0.150
2016-11-23 12:12:18.594,0.481,-0.043,0.011,-0.002,0.999,-0.175,1.158,-0.150
2016-11-23 12:12:18.606,0.481,-0.043,0.011,-0.002,0.999,-0.175,1.158,-0.150
2016-11-23 12:12:18.617,0.503,-0.043,0.011,-0.002,0.999,-0.175,1.158,-0.150
2016-11-23 12:12:18.628,0.503,-0.043,0.011,-0.002,0.999,-0.176,1.159,-0.150
2016-11-23 12:12:18.639,0.524,-0.043,0.011,-0.002,0.999,-0.175,1.159,-0.150
2016-11-23 12:12:18.650,0.524,-0.043,0.011,-0.002,0.999,-0.175,1.159,-0.150
2016-11-23 12:12:18.661,0.545,-0.043,0.011,-0.002,0.999,-0.175,1.159,-0.150
2016-11-23 12:12:18.673,0.545,-0.042,0.011,-0.002,0.999,-0.176,1.159,-0.151
2016-11-23 12:12:18.684,0.567,-0.042,0.011,-0.002,0.999,-0.175,1.159,-0.151
2016-11-23 12:12:18.695,0.567,-0.042,0.011,-0.002,0.999,-0.175,1.159,-0.151
2016-11-23 12:12:18.706,0.588,-0.042,0.010,-0.002,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.717,0.588,-0.042,0.010,-0.002,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.728,0.609,-0.042,0.010,-0.002,0.999,-0.175,1.158,-0.151
2016-11-23 12:12:18.740,0.609,-0.042,0.010,-0.002,0.999,-0.175,1.158,-0.151
2016-11-23 12:12:18.751,0.631,-0.041,0.009,-0.002,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.762,0.652,-0.041,0.009,-0.002,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.774,0.652,-0.041,0.009,-0.002,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.784,0.673,-0.041,0.008,-0.002,0.999,-0.176,1.158,-0.150
2016-11-23 12:12:18.796,0.673,-0.041,0.008,-0.002,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.806,0.695,-0.041,0.008,-0.002,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.817,0.695,-0.041,0.007,-0.002,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.828,0.695,-0.040,0.007,-0.002,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.840,0.716,-0.040,0.006,-0.002,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.851,0.716,-0.040,0.006,-0.003,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.862,0.737,-0.040,0.006,-0.003,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.874,0.759,-0.040,0.005,-0.003,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.884,0.759,-0.039,0.005,-0.002,0.999,-0.176,1.158,-0.150
2016-11-23 12:12:18.895,0.780,-0.039,0.004,-0.002,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.907,0.780,-0.039,0.004,-0.002,0.999,-0.176,1.158,-0.151
2016-11-23 12:12:18.918,0.801,-0.039,0.003,-0.002,0.999,-0.176,1.158,-0.150
2016-11-23 12:12:18.929,0.801,-0.039,0.003,-0.003,0.999,-0.176,1.158,-0.150
2016-11-23 12:12:18.940,0.823,-0.038,0.002,-0.003,0.999,-0.176,1.158,-0.150
2016-11-23 12:12:18.952,0.823,-0.038,0.002,-0.003,0.999,-0.177,1.158,-0.150
2016-11-23 12:12:18.963,0.844,-0.038,0.002,-0.003,0.999,-0.177,1.158,-0.150
2016-11-23 12:12:18.975,0.865,-0.037,0.001,-0.003,0.999,-0.177,1.158,-0.150
2016-11-23 12:12:18.985,0.865,-0.037,0.001,-0.003,0.999,-0.177,1.158,-0.150
2016-11-23 12:12:18.996,0.865,-0.037,0.000,-0.003,0.999,-0.177,1.158,-0.150
2016-11-23 12:12:19.007,0.887,-0.037,0.000,-0.003,0.999,-0.177,1.158,-0.150
2016-11-23 12:12:19.019,0.887,-0.036,-0.001,-0.003,0.999,-0.177,1.158,-0.150
2016-11-23 12:12:19.030,0.908,-0.036,-0.001,-0.003,0.999,-0.177,1.158,-0.150
2016-11-23 12:12:19.041,0.908,-0.035,-0.002,-0.003,0.999,-0.177,1.158,-0.150
2016-11-23 12:12:19.052,0.929,-0.035,-0.003,-0.002,0.999,-0.177,1.158,-0.150
