Timestamp,PlaybackTime,UnitQuaternion.x,UnitQuaternion.y,UnitQuaternion.z,UnitQuaternion.w,HmdPosition.x,HmdPosition.y,HmdPosition.z
2016-12-14 04:23:30.568,0.000,-0.078,0.347,0.105,0.929,-0.473,1.211,-0.098
2016-12-14 04:23:30.579,0.000,-0.078,0.347,0.105,0.929,-0.473,1.211,-0.098
2016-12-14 04:23:30.591,0.021,-0.078,0.347,0.105,0.929,-0.473,1.211,-0.098
2016-12-14 04:23:30.601,0.043,-0.078,0.347,0.105,0.929,-0.473,1.211,-0.098
2016-12-14 04:23:30.613,0.043,-0.078,0.347,0.105,0.929,-0.473,1.211,-0.098
2016-12-14 04:23:30.624,0.064,-0.078,0.347,0.105,0.929,-0.473,1.211,-0.098
2016-12-14 04:23:30.636,0.033,-0.078,0.347,0.105,0.929,-0.473,1.211,-0.098
2016-12-14 04:23:30.646,0.055,-0.078,0.347,0.105,0.929,-0.473,1.211,-0.098
2016-12-14 04:23:30.658,0.055,-0.078,0.346,0.105,0.929,-0.473,1.211,-0.098
2016-12-14 04:23:30.669,0.076,-0.078,0.347,0.105,0.929,-0.473,1.211,-0.098
2016-12-14 04:23:30.680,0.076,-0.078,0.346,0.105,0.929,-0.473,1.211,-0.098
2016-12-14 04:23:30.691,0.097,-0.078,0.346,0.105,0.929,-0.473,1.211,-0.098
2016-12-14 04:23:30.702,0.119,-0.078,0.346,0.105,0.929,-0.473,1.211,-0.098
2016-12-14 04:23:30.713,0.119,-0.078,0.346,0.105,0.929,-0.473,1.211,-0.098
2016-12-14 04:23:30.724,0.119,-0.078,0.346,0.105,0.929,-0.473,1.211,-0.098
2016-12-14 04:23:30.735,0.140,-0.079,0.345,0.105,0.929,-0.473,1.211,-0.098
2016-12-14 04:23:30.747,0.140,-0.079,0.345,0.105,0.929,-0.473,1.211,-0.098
2016-12-14 04:23:30.758,0.161,-0.079,0.345,0.105,0.929,-0.474,1.211,-0.098
2016-12-14 04:23:30.769,0.161,-0.079,0.345,0.105,0.930,-0.474,1.211,-0.098
2016-12-14 04:23:30.780,0.183,-0.079,0.344,0.105,0.930,-0.474,1.211,-0.098
2016-12-14 04:23:30.791,0.204,-0.079,0.344,0.105,0.930,-0.474,1.211,-0.098
2016-12-14 04:23:30.802,0.204,-0.079,0.344,0.105,0.930,-0.474,1.211,-0.098
2016-12-14 04:23:30.814,0.225,-0.079,0.343,0.105,0.930,-0.474,1.211,-0.098
2016-12-14 04:23:30.825,0.225,-0.079,0.343,0.104,0.930,-0.474,1.211,-0.098
2016-12-14 04:23:30.836,0.247,-0.079,0.342,0.104,0.931,-0.474,1.211,-0.098
2016-12-14 04:23:30.847,0.247,-0.079,0.342,0.104,0.931,-0.474,1.211,-0.098
2016-12-14 04:23:30.858,0.268,-0.079,0.341,0.104,0.931,-0.475,1.211,-0.098
2016-12-14 04:23:30.870,0.268,-0.079,0.340,0.104,0.931,-0.475,1.211,-0.098
2016-12-14 04:23:30.881,0.289,-0.079,0.339,0.104,0.932,-0.475,1.211,-0.097
2016-12-14 04:23:30.892,0.289,-0.078,0.338,0.104,0.932,-0.475,1.211,-0.097
2016-12-14 04:23:30.903,0.311,-0.078,0.337,0.104,0.933,-0.475,1.212,-0.097
2016-12-14 04:23:30.914,0.311,-0.078,0.336,0.103,0.933,-0.475,1.212,-0.097
2016-12-14 04:23:30.925,0.332,-0.079,0.334,0.103,0.933,-0.475,1.212,-0.097
2016-12-14 04:23:30.937,0.332,-0.078,0.333,0.104,0.934,-0.476,1.212,-0.097
2016-12-14 04:23:30.948,0.353,-0.078,0.332,0.104,0.934,-0.476,1.212,-0.096
2016-12-14 04:23:30.959,0.353,-0.078,0.330,0.104,0.935,-0.476,1.212,-0.096
2016-12-14 04:23:30.970,0.375,-0.079,0.329,0.104,0.935,-0.476,1.212,-0.096
2016-12-14 04:23:30.981,0.396,-0.079,0.328,0.103,0.936,-0.476,1.212,-0.096
2016-12-14 04:23:30.993,0.396,-0.079,0.326,0.103,0.936,-0.477,1.212,-0.095
2016-12-14 04:23:31.004,0.417,-0.078,0.325,0.103,0.937,-0.477,1.212,-0.095
2016-12-14 04:23:31.015,0.417,-0.078,0.323,0.102,0.938,-0.477,1.212,-0.095
2016-12-14 04:23:31.026,0.439,-0.078,0.322,0.102,0.938,-0.477,1.212,-0.094
2016-12-14 04:23:31.037,0.439,-0.078,0.320,0.102,0.939,-0.476,1.212,-0.094
2016-12-14 04:23:31.048,0.439,-0.078,0.318,0.102,0.939,-0.477,1.212,-0.094
2016-12-14 04:23:31.059,0.460,-0.078,0.316,0.101,0.940,-0.477,1.212,-0.094
2016-12-14 04:23:31.071,0.481,-0.078,0.314,0.100,0.941,-0.477,1.212,-0.094
2016-12-14 04:23:31.082,0.481,-0.077,0.311,0.099,0.942,-0.477,1.212,-0.093
2016-12-14 04:23:31.093,0.503,-0.077,0.309,0.099,0.943,-0.477,1.212,-0.093
2016-12-14 04:23:31.104,0.503,-0.076,0.306,0.099,0.944,-0.477,1.212,-0.093
2016-12-14 04:23:31.115,0.524,-0.076,0.303,0.098,0.945,-0.477,1.212,-0.092
2016-12-14 04:23:31.126,0.524,-0.075,0.299,0.098,0.946,-0.478,1.212,-0.092
2016-12-14 04:23:31.137,0.545,-0.075,0.296,0.098,0.947,-0.478,1.212,-0.091
2016-12-14 04:23:31.149,0.545,-0.075,0.292,0.098,0.949,-0.478,1.212,-0.091
2016-12-14 04:23:31.160,0.567,-0.075,0.287,0.096,0.950,-0.478,1.212,-0.091
2016-12-14 04:23:31.171,0.588,-0.074,0.283,0.095,0.952,-0.478,1.212,-0.090
2016-12-14 04:23:31.183,0.588,-0.074,0.278,0.094,0.953,-0.478,1.212,-0.089
2016-12-14 04:23:31.194,0.588,-0.073,0.272,0.094,0.955,-0.478,1.211,-0.089
2016-12-14 04:23:31.205,0.609,-0.072,0.267,0.093,0.956,-0.479,1.211,-0.089
2016-12-14 04:23:31.216,0.609,-0.072,0.261,0.093,0.958,-0.479,1.211,-0.088
2016-12-14 04:23:31.227,0.631,-0.071,0.256,0.092,0.960,-0.479,1.211,-0.088
2016-12-14 04:23:31.238,0.631,-0.070,0.250,0.091,0.961,-0.479,1.211,-0.087
2016-12-14 04:23:31.249,0.652,-0.070,0.243,0.090,0.963,-0.479,1.211,-0.087
2016-12-14 04:23:31.261,0.673,-0.069,0.237,0.089,0.965,-0.480,1.211,-0.086
2016-12-14 04:23:31.272,0.673,-0.068,0.230,0.089,0.967,-0.480,1.211,-0.086
2016-12-14 04:23:31.283,0.695,-0.067,0.223,0.088,0.969,-0.480,1.211,-0.085
2016-12-14 04:23:31.294,0.695,-0.066,0.215,0.087,0.970,-0.480,1.211,-0.085
2016-12-14 04:23:31.305,0.716,-0.065,0.207,0.086,0.972,-0.481,1.211,-0.085
2016-12-14 04:23:31.316,0.716,-0.065,0.199,0.085,0.974,-0.481,1.211,-0.084
2016-12-14 04:23:31.327,0.737,-0.064,0.191,0.082,0.976,-0.481,1.211,-0.084
2016-12-14 04:23:31.339,0.737,-0.064,0.183,0.078,0.978,-0.482,1.211,-0.084
2016-12-14 04:23:31.349,0.759,-0.063,0.174,0.075,0.980,-0.482,1.211,-0.084
2016-12-14 04:23:31.361,0.759,-0.063,0.164,0.073,0.982,-0.482,1.211,-0.084
2016-12-14 04:23:31.372,0.780,-0.063,0.155,0.070,0.983,-0.482,1.211,-0.083
2016-12-14 04:23:31.383,0.780,-0.062,0.144,0.069,0.985,-0.483,1.211,-0.083
2016-12-14 04:23:31.395,0.801,-0.062,0.134,0.067,0.987,-0.483,1.211,-0.083
2016-12-14 04:23:31.406,0.801,-0.062,0.123,0.065,0.988,-0.484,1.211,-0.083
2016-12-14 04:23:31.417,0.823,-0.061,0.112,0.063,0.990,-0.484,1.212,-0.083
2016-12-14 04:23:31.428,0.823,-0.061,0.101,0.061,0.991,-0.484,1.212,-0.083
2016-12-14 04:23:31.439,0.844,-0.060,0.090,0.060,0.992,-0.485,1.212,-0.083
2016-12-14 04:23:31.450,0.844,-0.060,0.078,0.059,0.993,-0.485,1.212,-0.083
2016-12-14 04:23:31.462,0.865,-0.060,0.066,0.057,0.994,-0.486,1.212,-0.083
