Timestamp,PlaybackTime,UnitQuaternion.x,UnitQuaternion.y,UnitQuaternion.z,UnitQuaternion.w,HmdPosition.x,HmdPosition.y,HmdPosition.z
2016-11-18 07:28:37.803,0.021,-0.044,-0.730,-0.049,0.680,-0.202,1.184,-0.663
2016-11-18 07:28:37.815,0.021,-0.043,-0.731,-0.050,0.679,-0.201,1.184,-0.663
2016-11-18 07:28:37.826,0.043,-0.043,-0.733,-0.050,0.677,-0.201,1.184,-0.663
2016-11-18 07:28:37.837,0.043,-0.043,-0.734,-0.050,0.676,-0.200,1.184,-0.663
2016-11-18 07:28:37.849,0.055,-0.043,-0.735,-0.050,0.674,-0.199,1.185,-0.663
2016-11-18 07:28:37.860,0.055,-0.044,-0.737,-0.050,0.673,-0.198,1.185,-0.663
2016-11-18 07:28:37.871,0.076,-0.044,-0.738,-0.050,0.672,-0.198,1.185,-0.663
2016-11-18 07:28:37.882,0.097,-0.044,-0.739,-0.050,0.670,-0.197,1.185,-0.663
2016-11-18 07:28:37.894,0.097,-0.045,-0.740,-0.050,0.669,-0.196,1.185,-0.663
2016-11-18 07:28:37.905,0.119,-0.046,-0.741,-0.051,0.668,-0.196,1.185,-0.663
2016-11-18 07:28:37.916,0.119,-0.046,-0.742,-0.051,0.667,-0.195,1.185,-0.663
2016-11-18 07:28:37.927,0.140,-0.047,-0.742,-0.051,0.666,-0.194,1.185,-0.662
2016-11-18 07:28:37.938,0.140,-0.048,-0.743,-0.051,0.666,-0.193,1.185,-0.662
2016-11-18 07:28:37.951,0.161,-0.048,-0.744,-0.051,0.665,-0.193,1.185,-0.662
2016-11-18 07:28:37.961,0.161,-0.049,-0.744,-0.051,0.664,-0.192,1.186,-0.662
2016-11-18 07:28:37.973,0.183,-0.049,-0.745,-0.051,0.664,-0.191,1.186,-0.662
2016-11-18 07:28:37.983,0.183,-0.050,-0.745,-0.052,0.663,-0.190,1.186,-0.662
2016-11-18 07:28:37.994,0.204,-0.051,-0.745,-0.052,0.663,-0.190,1.186,-0.661
2016-11-18 07:28:38.005,0.204,-0.051,-0.745,-0.052,0.663,-0.189,1.186,-0.661
2016-11-18 07:28:38.016,0.225,-0.052,-0.746,-0.053,0.662,-0.188,1.186,-0.661
2016-11-18 07:28:38.027,0.225,-0.053,-0.746,-0.053,0.662,-0.187,1.186,-0.661
2016-11-18 07:28:38.038,0.247,-0.053,-0.745,-0.054,0.662,-0.186,1.187,-0.660
2016-11-18 07:28:38.049,0.247,-0.054,-0.745,-0.054,0.662,-0.186,1.187,-0.660
2016-11-18 07:28:38.062,0.268,-0.055,-0.745,-0.055,0.663,-0.185,1.187,-0.660
2016-11-18 07:28:38.072,0.289,-0.055,-0.744,-0.055,0.663,-0.184,1.187,-0.659
2016-11-18 07:28:38.083,0.289,-0.056,-0.744,-0.055,0.664,-0.184,1.187,-0.659
2016-11-18 07:28:38.094,0.311,-0.056,-0.743,-0.055,0.664,-0.183,1.187,-0.658
2016-11-18 07:28:38.106,0.311,-0.057,-0.742,-0.056,0.665,-0.182,1.188,-0.658
2016-11-18 07:28:38.117,0.332,-0.057,-0.741,-0.056,0.666,-0.181,1.188,-0.657
