Timestamp,PlaybackTime,UnitQuaternion.x,UnitQuaternion.y,UnitQuaternion.z,UnitQuaternion.w,HmdPosition.x,HmdPosition.y,HmdPosition.z
2016-11-29 09:44:52.206,0.000,-0.089,-0.704,-0.048,0.703,0.560,1.294,-0.229
2016-11-29 09:44:52.218,0.021,-0.089,-0.704,-0.048,0.703,0.560,1.294,-0.229
2016-11-29 09:44:52.229,0.021,-0.089,-0.704,-0.048,0.703,0.560,1.294,-0.229
2016-11-29 09:44:52.240,0.043,-0.089,-0.704,-0.048,0.703,0.560,1.294,-0.229
2016-11-29 09:44:52.251,0.043,-0.089,-0.704,-0.048,0.703,0.560,1.294,-0.229
2016-11-29 09:44:52.262,0.064,-0.089,-0.704,-0.049,0.703,0.560,1.294,-0.229
2016-11-29 09:44:52.273,0.055,-0.090,-0.704,-0.049,0.703,0.560,1.294,-0.229
2016-11-29 09:44:52.284,0.055,-0.090,-0.704,-0.049,0.703,0.560,1.294,-0.229
2016-11-29 09:44:52.296,0.076,-0.090,-0.704,-0.049,0.703,0.560,1.294,-0.229
2016-11-29 09:44:52.307,0.076,-0.090,-0.704,-0.049,0.703,0.560,1.294,-0.229
2016-11-29 09:44:52.318,0.076,-0.090,-0.704,-0.049,0.702,0.560,1.294,-0.229
2016-11-29 09:44:52.329,0.097,-0.090,-0.705,-0.049,0.702,0.560,1.294,-0.229
2016-11-29 09:44:52.341,0.097,-0.090,-0.705,-0.049,0.702,0.560,1.294,-0.229
2016-11-29 09:44:52.352,0.119,-0.090,-0.705,-0.049,0.702,0.560,1.294,-0.229
2016-11-29 09:44:52.363,0.140,-0.090,-0.705,-0.049,0.702,0.561,1.294,-0.229
2016-11-29 09:44:52.375,0.140,-0.090,-0.705,-0.050,0.702,0.561,1.294,-0.229
2016-11-29 09:44:52.385,0.161,-0.090,-0.705,-0.050,0.702,0.561,1.294,-0.228
2016-11-29 09:44:52.396,0.161,-0.090,-0.705,-0.050,0.702,0.561,1.294,-0.228
2016-11-29 09:44:52.407,0.183,-0.090,-0.704,-0.050,0.702,0.561,1.294,-0.228
2016-11-29 09:44:52.419,0.183,-0.091,-0.704,-0.050,0.702,0.561,1.294,-0.228
2016-11-29 09:44:52.429,0.204,-0.091,-0.704,-0.050,0.702,0.561,1.294,-0.228
2016-11-29 09:44:52.441,0.204,-0.091,-0.704,-0.050,0.702,0.561,1.294,-0.228
2016-11-29 09:44:52.452,0.225,-0.091,-0.704,-0.050,0.702,0.561,1.294,-0.228
2016-11-29 09:44:52.463,0.247,-0.091,-0.704,-0.050,0.702,0.561,1.294,-0.228
2016-11-29 09:44:52.474,0.247,-0.091,-0.704,-0.050,0.702,0.561,1.294,-0.228
2016-11-29 09:44:52.486,0.247,-0.091,-0.704,-0.051,0.702,0.561,1.294,-0.228
2016-11-29 09:44:52.497,0.268,-0.091,-0.704,-0.051,0.703,0.561,1.294,-0.228
