Timestamp,PlaybackTime,UnitQuaternion.x,UnitQuaternion.y,UnitQuaternion.z,UnitQuaternion.w,HmdPosition.x,HmdPosition.y,HmdPosition.z
2016-11-18 14:04:48.623,0.021,-0.018,0.929,0.030,0.369,-0.003,1.123,-0.334
2016-11-18 14:04:48.635,0.021,-0.018,0.929,0.030,0.368,-0.003,1.123,-0.334
2016-11-18 14:04:48.647,0.043,-0.019,0.929,0.030,0.368,-0.004,1.123,-0.334
2016-11-18 14:04:48.658,0.043,-0.019,0.929,0.030,0.368,-0.004,1.123,-0.334
2016-11-18 14:04:48.669,0.064,-0.019,0.929,0.030,0.368,-0.004,1.123,-0.334
2016-11-18 14:04:48.680,0.085,-0.019,0.929,0.030,0.368,-0.004,1.123,-0.334
2016-11-18 14:04:48.691,0.085,-0.019,0.929,0.030,0.367,-0.004,1.123,-0.334
2016-11-18 14:04:48.702,0.107,-0.019,0.929,0.030,0.367,-0.004,1.123,-0.334
2016-11-18 14:04:48.713,0.107,-0.019,0.930,0.029,0.367,-0.004,1.123,-0.334
2016-11-18 14:04:48.725,0.107,-0.018,0.930,0.029,0.367,-0.004,1.123,-0.334
2016-11-18 14:04:48.736,0.107,-0.018,0.930,0.029,0.366,-0.004,1.123,-0.334
2016-11-18 14:04:48.748,0.128,-0.018,0.930,0.028,0.366,-0.004,1.123,-0.334
2016-11-18 14:04:48.759,0.149,-0.018,0.930,0.028,0.366,-0.004,1.123,-0.334
2016-11-18 14:04:48.770,0.171,-0.018,0.930,0.028,0.366,-0.004,1.123,-0.334
2016-11-18 14:04:48.781,0.171,-0.017,0.930,0.028,0.366,-0.004,1.123,-0.334
2016-11-18 14:04:48.792,0.192,-0.018,0.930,0.028,0.365,-0.004,1.123,-0.334
2016-11-18 14:04:48.803,0.192,-0.018,0.930,0.028,0.365,-0.004,1.122,-0.335
2016-11-18 14:04:48.815,0.213,-0.018,0.930,0.028,0.365,-0.004,1.123,-0.335
2016-11-18 14:04:48.825,0.213,-0.018,0.930,0.028,0.365,-0.004,1.123,-0.335
2016-11-18 14:04:48.837,0.235,-0.018,0.930,0.028,0.365,-0.004,1.123,-0.335
2016-11-18 14:04:48.848,0.235,-0.018,0.931,0.027,0.365,-0.003,1.123,-0.335
2016-11-18 14:04:48.860,0.256,-0.018,0.931,0.027,0.364,-0.003,1.122,-0.335
2016-11-18 14:04:48.870,0.256,-0.018,0.931,0.027,0.364,-0.003,1.122,-0.336
2016-11-18 14:04:48.882,0.277,-0.018,0.931,0.027,0.364,-0.003,1.122,-0.336
2016-11-18 14:04:48.893,0.277,-0.018,0.931,0.026,0.364,-0.002,1.122,-0.336
2016-11-18 14:04:48.904,0.299,-0.017,0.931,0.026,0.364,-0.002,1.122,-0.336
2016-11-18 14:04:48.916,0.299,-0.017,0.931,0.025,0.364,-0.002,1.122,-0.336
2016-11-18 14:04:48.927,0.320,-0.017,0.931,0.024,0.364,-0.001,1.122,-0.337
2016-11-18 14:04:48.937,0.320,-0.016,0.931,0.024,0.363,-0.001,1.122,-0.337
2016-11-18 14:04:48.949,0.341,-0.016,0.931,0.023,0.363,-0.001,1.122,-0.337
2016-11-18 14:04:48.959,0.341,-0.016,0.931,0.022,0.363,0.000,1.121,-0.337
2016-11-18 14:04:48.970,0.363,-0.015,0.932,0.021,0.363,0.000,1.121,-0.338
2016-11-18 14:04:48.982,0.384,-0.015,0.932,0.020,0.362,0.001,1.121,-0.338
2016-11-18 14:04:48.993,0.384,-0.015,0.932,0.019,0.362,0.001,1.121,-0.338
2016-11-18 14:04:49.004,0.405,-0.014,0.932,0.018,0.362,0.002,1.120,-0.339
2016-11-18 14:04:49.015,0.405,-0.014,0.932,0.016,0.361,0.002,1.120,-0.339
2016-11-18 14:04:49.027,0.427,-0.013,0.932,0.015,0.361,0.002,1.120,-0.339
2016-11-18 14:04:49.037,0.427,-0.012,0.933,0.014,0.361,0.003,1.120,-0.339
2016-11-18 14:04:49.048,0.427,-0.012,0.933,0.012,0.360,0.003,1.119,-0.340
2016-11-18 14:04:49.059,0.448,-0.011,0.933,0.011,0.360,0.004,1.119,-0.340
2016-11-18 14:04:49.070,0.469,-0.010,0.933,0.009,0.359,0.004,1.119,-0.340
