Timestamp,PlaybackTime,UnitQuaternion.x,UnitQuaternion.y,UnitQuaternion.z,UnitQuaternion.w,HmdPosition.x,HmdPosition.y,HmdPosition.z
2016-12-01 02:59:49.475,0.000,0.022,0.971,0.030,0.235,0.249,1.130,0.320
2016-12-01 02:59:49.486,0.021,0.022,0.971,0.030,0.235,0.249,1.130,0.320
2016-12-01 02:59:49.498,0.021,0.022,0.971,0.031,0.234,0.249,1.129,0.320
2016-12-01 02:59:49.509,0.043,0.022,0.971,0.030,0.234,0.249,1.130,0.320
2016-12-01 02:59:49.520,0.043,0.023,0.971,0.031,0.234,0.249,1.130,0.320
2016-12-01 02:59:49.532,0.064,0.023,0.971,0.030,0.234,0.249,1.130,0.320
2016-12-01 02:59:49.542,0.064,0.023,0.971,0.030,0.234,0.249,1.130,0.320
2016-12-01 02:59:49.553,0.085,0.023,0.971,0.030,0.234,0.249,1.130,0.320
2016-12-01 02:59:49.565,0.085,0.023,0.971,0.030,0.234,0.249,1.130,0.320
2016-12-01 02:59:49.576,0.107,0.023,0.971,0.030,0.234,0.249,1.130,0.321
2016-12-01 02:59:49.587,0.107,0.023,0.972,0.030,0.234,0.249,1.130,0.321
2016-12-01 02:59:49.598,0.128,0.023,0.972,0.030,0.234,0.249,1.130,0.321
2016-12-01 02:59:49.609,0.128,0.023,0.971,0.030,0.234,0.249,1.130,0.320
2016-12-01 02:59:49.620,0.149,0.023,0.971,0.031,0.234,0.249,1.130,0.320
2016-12-01 02:59:49.631,0.149,0.023,0.971,0.031,0.234,0.249,1.130,0.321
2016-12-01 02:59:49.643,0.171,0.023,0.971,0.031,0.234,0.249,1.130,0.321
2016-12-01 02:59:49.654,0.192,0.023,0.971,0.031,0.234,0.249,1.130,0.321
2016-12-01 02:59:49.665,0.192,0.023,0.971,0.031,0.234,0.249,1.130,0.321
2016-12-01 02:59:49.676,0.213,0.023,0.971,0.031,0.234,0.249,1.130,0.321
2016-12-01 02:59:49.688,0.213,0.023,0.971,0.031,0.234,0.249,1.130,0.321
2016-12-01 02:59:49.698,0.235,0.023,0.971,0.031,0.234,0.249,1.130,0.321
2016-12-01 02:59:49.710,0.235,0.023,0.971,0.032,0.234,0.249,1.130,0.321
2016-12-01 02:59:49.721,0.235,0.023,0.971,0.032,0.234,0.249,1.130,0.321
2016-12-01 02:59:49.732,0.256,0.023,0.971,0.032,0.234,0.249,1.130,0.321
2016-12-01 02:59:49.744,0.277,0.023,0.972,0.032,0.234,0.249,1.130,0.321
2016-12-01 02:59:49.754,0.277,0.023,0.972,0.032,0.233,0.249,1.130,0.321
2016-12-01 02:59:49.766,0.299,0.023,0.972,0.032,0.233,0.249,1.130,0.321
2016-12-01 02:59:49.776,0.299,0.023,0.972,0.032,0.232,0.249,1.130,0.321
2016-12-01 02:59:49.788,0.320,0.023,0.972,0.032,0.232,0.249,1.130,0.321
2016-12-01 02:59:49.799,0.320,0.022,0.972,0.032,0.231,0.249,1.130,0.321
2016-12-01 02:59:49.810,0.341,0.022,0.972,0.032,0.231,0.249,1.130,0.321
