Timestamp,PlaybackTime,UnitQuaternion.x,UnitQuaternion.y,UnitQuaternion.z,UnitQuaternion.w,HmdPosition.x,HmdPosition.y,HmdPosition.z
2016-11-30 01:26:10.562,0.000,-0.048,0.879,0.098,0.465,0.145,1.177,-0.171
2016-11-30 01:26:10.585,0.021,-0.048,0.879,0.097,0.465,0.145,1.177,-0.171
2016-11-30 01:26:10.603,0.043,-0.049,0.879,0.097,0.465,0.145,1.177,-0.171
2016-11-30 01:26:10.615,0.064,-0.049,0.879,0.097,0.465,0.145,1.177,-0.171
2016-11-30 01:26:10.626,0.064,-0.049,0.879,0.098,0.464,0.145,1.177,-0.171
2016-11-30 01:26:10.637,0.055,-0.050,0.879,0.098,0.464,0.145,1.177,-0.171
2016-11-30 01:26:10.648,0.055,-0.050,0.879,0.098,0.464,0.145,1.178,-0.171
2016-11-30 01:26:10.659,0.076,-0.050,0.879,0.099,0.463,0.145,1.178,-0.171
2016-11-30 01:26:10.671,0.097,-0.050,0.879,0.099,0.463,0.145,1.177,-0.171
2016-11-30 01:26:10.682,0.097,-0.050,0.880,0.098,0.463,0.145,1.177,-0.171
2016-11-30 01:26:10.693,0.119,-0.050,0.880,0.098,0.462,0.145,1.177,-0.171
2016-11-30 01:26:10.705,0.119,-0.050,0.880,0.098,0.462,0.144,1.177,-0.171
2016-11-30 01:26:10.715,0.119,-0.050,0.880,0.098,0.461,0.144,1.177,-0.171
2016-11-30 01:26:10.726,0.140,-0.050,0.881,0.098,0.461,0.144,1.177,-0.171
2016-11-30 01:26:10.738,0.140,-0.051,0.881,0.098,0.461,0.144,1.177,-0.171
2016-11-30 01:26:10.749,0.161,-0.051,0.881,0.098,0.460,0.144,1.177,-0.171
2016-11-30 01:26:10.760,0.183,-0.051,0.881,0.099,0.459,0.144,1.177,-0.171
2016-11-30 01:26:10.772,0.183,-0.052,0.881,0.099,0.459,0.144,1.177,-0.171
2016-11-30 01:26:10.782,0.204,-0.052,0.882,0.100,0.458,0.144,1.177,-0.171
2016-11-30 01:26:10.794,0.204,-0.052,0.882,0.100,0.458,0.144,1.177,-0.171
2016-11-30 01:26:10.804,0.225,-0.051,0.882,0.100,0.457,0.144,1.177,-0.171
2016-11-30 01:26:10.815,0.225,-0.051,0.883,0.100,0.456,0.144,1.177,-0.171
2016-11-30 01:26:10.827,0.247,-0.051,0.883,0.100,0.456,0.144,1.177,-0.171
2016-11-30 01:26:10.838,0.247,-0.050,0.883,0.100,0.455,0.144,1.177,-0.172
2016-11-30 01:26:10.849,0.268,-0.050,0.884,0.100,0.454,0.144,1.177,-0.172
2016-11-30 01:26:10.861,0.289,-0.050,0.884,0.099,0.454,0.145,1.177,-0.172
2016-11-30 01:26:10.872,0.289,-0.050,0.885,0.099,0.453,0.145,1.177,-0.172
2016-11-30 01:26:10.883,0.289,-0.049,0.885,0.098,0.453,0.145,1.177,-0.172
2016-11-30 01:26:10.894,0.311,-0.049,0.886,0.097,0.452,0.145,1.177,-0.173
2016-11-30 01:26:10.906,0.311,-0.049,0.886,0.096,0.450,0.145,1.177,-0.173
2016-11-30 01:26:10.916,0.332,-0.049,0.887,0.095,0.449,0.145,1.176,-0.173
2016-11-30 01:26:10.927,0.332,-0.049,0.889,0.094,0.446,0.145,1.176,-0.174
2016-11-30 01:26:10.939,0.353,-0.048,0.890,0.094,0.444,0.145,1.176,-0.174
2016-11-30 01:26:10.950,0.375,-0.048,0.891,0.093,0.441,0.145,1.176,-0.175
2016-11-30 01:26:10.961,0.375,-0.047,0.893,0.092,0.438,0.145,1.176,-0.175
2016-11-30 01:26:10.972,0.396,-0.047,0.894,0.091,0.436,0.145,1.176,-0.176
2016-11-30 01:26:10.983,0.396,-0.047,0.896,0.089,0.433,0.145,1.176,-0.177
2016-11-30 01:26:10.994,0.417,-0.047,0.897,0.088,0.430,0.145,1.176,-0.177
2016-11-30 01:26:11.006,0.417,-0.048,0.898,0.087,0.428,0.145,1.176,-0.178
2016-11-30 01:26:11.017,0.439,-0.048,0.900,0.086,0.425,0.145,1.176,-0.179
2016-11-30 01:26:11.028,0.439,-0.048,0.901,0.085,0.422,0.145,1.176,-0.179
2016-11-30 01:26:11.039,0.460,-0.048,0.902,0.084,0.420,0.146,1.175,-0.180
2016-11-30 01:26:11.050,0.460,-0.048,0.904,0.083,0.417,0.145,1.175,-0.180
2016-11-30 01:26:11.062,0.481,-0.048,0.905,0.082,0.415,0.146,1.175,-0.181
2016-11-30 01:26:11.073,0.481,-0.049,0.906,0.082,0.412,0.145,1.176,-0.181
2016-11-30 01:26:11.084,0.503,-0.049,0.907,0.081,0.409,0.145,1.176,-0.182
2016-11-30 01:26:11.096,0.503,-0.050,0.909,0.081,0.407,0.145,1.176,-0.182
2016-11-30 01:26:11.106,0.524,-0.050,0.910,0.080,0.404,0.145,1.176,-0.183
2016-11-30 01:26:11.117,0.524,-0.050,0.911,0.080,0.401,0.145,1.176,-0.184
2016-11-30 01:26:11.128,0.545,-0.051,0.913,0.080,0.398,0.145,1.175,-0.184
2016-11-30 01:26:11.140,0.567,-0.051,0.914,0.080,0.395,0.145,1.176,-0.185
2016-11-30 01:26:11.151,0.567,-0.051,0.915,0.079,0.392,0.144,1.176,-0.185
